transaction_id,order_date,product_name,category,region,customer_segment,quantity,unit_price,unit_variable_cost
388,2024-06-15,Blender,Home,Europe,Wholesale,2,144.91,94.62
389,2023-03-20,Blender,Home,North America,Retail,2,139.85,85.6
390,2025-11-15,Phone,Electronics,Europe,Wholesale,1,543.26,319.56
391,2025-10-08,Jacket,Clothing,North America,Wholesale,3,184.22,103.14
392,2024-12-09,Phone,Electronics,North America,Retail,3,563.47,328.07
393,2025-12-31,Blender,Home,Europe,Online,3,154.28,84.53
394,2025-04-07,Phone,Electronics,Asia,Retail,4,606.94,326.62
395,2023-10-10,Shoes,Clothing,North America,Wholesale,2,112.05,60.08
396,2025-07-16,Blender,Home,Europe,Online,4,159.61,86.64
397,2024-06-27,Bike,Sports,North America,Wholesale,1,530.36,300.31
398,2025-10-09,Blender,Home,Europe,Online,1,156.76,86.81
399,2023-09-04,Watch,Accessories,North America,Retail,4,225.63,80.96
400,2025-07-18,Jacket,Clothing,North America,Retail,2,183.18,104.63
401,2024-10-07,Laptop,Electronics,Europe,Wholesale,3,841.53,548.81
402,2024-04-01,Jacket,Clothing,Europe,Online,1,190.17,106.39
403,2023-06-05,Blender,Home,Asia,Online,4,137.62,93.94
404,2023-11-03,Laptop,Electronics,Asia,Online,3,750.6,511.38
405,2025-04-16,Laptop,Electronics,Asia,Retail,4,795.41,547.91
406,2025-06-11,Jacket,Clothing,Asia,Wholesale,4,184.25,96.3
407,2023-07-20,Bike,Sports,Asia,Wholesale,4,472.72,320.22
408,2024-05-30,Shoes,Clothing,Asia,Retail,2,120.3,57.66
409,2025-08-06,Shoes,Clothing,North America,Wholesale,2,126.22,64.84
410,2025-04-24,Laptop,Electronics,Asia,Wholesale,3,761.65,540.72
411,2025-06-06,Watch,Accessories,Europe,Wholesale,2,248.02,85.83
412,2024-08-18,Shoes,Clothing,Europe,Online,1,109.01,62.88
413,2024-10-23,Watch,Accessories,Asia,Online,4,260.38,87.56
414,2023-10-11,Shoes,Clothing,North America,Wholesale,4,131.56,61.46
415,2024-09-24,Jacket,Clothing,Europe,Retail,4,205.4,99.0
416,2024-11-06,Blender,Home,North America,Retail,4,142.9,81.83
417,2025-03-31,Bike,Sports,North America,Wholesale,3,472.64,313.81
418,2025-09-14,Jacket,Clothing,Europe,Retail,4,215.09,96.61
419,2024-11-25,Watch,Accessories,Europe,Wholesale,4,236.98,84.71
420,2024-05-08,Shoes,Clothing,North America,Wholesale,2,121.76,61.91
421,2025-10-09,Jacket,Clothing,Asia,Retail,1,201.01,90.65
422,2024-12-28,Phone,Electronics,Asia,Online,4,608.61,351.22
423,2023-06-23,Jacket,Clothing,North America,Online,3,185.5,96.82
424,2024-05-19,Blender,Home,Europe,Retail,1,154.19,93.18
425,2025-05-03,Shoes,Clothing,Asia,Retail,4,130.81,61.21
426,2023-08-02,Laptop,Electronics,Europe,Online,1,720.47,453.98
427,2023-12-28,Shoes,Clothing,Asia,Online,1,118.81,59.68
428,2025-01-18,Shoes,Clothing,Europe,Retail,4,112.97,60.2
429,2025-05-30,Bike,Sports,North America,Online,2,533.33,320.64
430,2023-12-07,Watch,Accessories,Asia,Online,1,253.6,80.2
431,2023-08-21,Bike,Sports,North America,Retail,1,531.67,287.07
432,2023-07-02,Shoes,Clothing,Europe,Wholesale,1,108.71,62.11
433,2023-05-07,Shoes,Clothing,Asia,Retail,2,111.96,58.68
434,2024-03-20,Blender,Home,Europe,Retail,4,143.9,93.93
435,2025-05-08,Laptop,Electronics,Asia,Retail,2,728.18,475.76
436,2025-04-29,Watch,Accessories,Asia,Online,2,230.72,78.14
437,2024-02-16,Blender,Home,Europe,Wholesale,4,157.54,82.28
438,2023-02-10,Watch,Accessories,Europe,Online,3,245.63,82.34
439,2025-06-28,Shoes,Clothing,Asia,Wholesale,2,111.33,55.39
440,2024-03-29,Jacket,Clothing,Asia,Online,3,209.64,100.6
441,2023-09-25,Phone,Electronics,Asia,Online,3,593.86,320.91
442,2024-07-27,Blender,Home,North America,Online,1,141.48,89.4
443,2023-10-04,Jacket,Clothing,North America,Wholesale,2,214.07,98.08
444,2025-11-19,Laptop,Electronics,Asia,Wholesale,4,756.2,488.42
445,2025-12-22,Laptop,Electronics,Europe,Wholesale,3,771.02,508.22
446,2024-11-09,Laptop,Electronics,North America,Retail,2,746.7,493.05
447,2024-07-12,Laptop,Electronics,Europe,Wholesale,4,774.36,501.72
448,2025-10-03,Shoes,Clothing,North America,Online,3,127.0,61.15
449,2025-07-18,Blender,Home,North America,Wholesale,4,141.54,98.78
450,2025-04-16,Jacket,Clothing,Asia,Retail,2,181.1,100.11
451,2023-12-29,Jacket,Clothing,Europe,Wholesale,4,196.57,97.91
452,2025-06-29,Blender,Home,North America,Retail,1,143.68,97.2
453,2023-05-04,Phone,Electronics,Europe,Retail,1,596.88,346.09
454,2025-03-07,Laptop,Electronics,North America,Retail,1,817.1,465.16
455,2023-03-09,Bike,Sports,Europe,Retail,1,465.41,303.22
456,2025-03-31,Bike,Sports,Europe,Retail,3,533.85,291.37
457,2025-01-31,Shoes,Clothing,North America,Wholesale,1,120.18,62.13
458,2025-04-15,Watch,Accessories,North America,Wholesale,3,233.26,81.33
459,2025-05-15,Blender,Home,Asia,Online,3,141.22,95.08
460,2025-01-31,Bike,Sports,North America,Retail,3,470.13,293.71
461,2023-06-13,Blender,Home,North America,Online,2,141.83,98.35
462,2023-09-03,Shoes,Clothing,North America,Retail,1,125.9,60.59
463,2024-07-11,Jacket,Clothing,Asia,Online,2,217.76,92.98
464,2025-03-30,Jacket,Clothing,Europe,Wholesale,4,199.68,96.05
465,2024-02-11,Laptop,Electronics,Asia,Online,3,816.92,541.87
466,2025-08-31,Laptop,Electronics,Asia,Wholesale,3,785.21,532.75
467,2025-06-21,Jacket,Clothing,North America,Retail,1,199.06,109.92
468,2025-05-30,Laptop,Electronics,Europe,Wholesale,1,862.89,456.25
469,2025-04-16,Shoes,Clothing,Asia,Online,1,131.32,56.65
470,2024-11-13,Bike,Sports,Europe,Retail,3,519.25,278.07
471,2023-07-13,Jacket,Clothing,North America,Online,1,191.15,94.21
472,2023-01-19,Watch,Accessories,Asia,Online,2,258.84,85.26
473,2024-08-01,Watch,Accessories,Asia,Retail,1,242.09,82.13
474,2024-10-09,Blender,Home,North America,Wholesale,1,159.66,95.57
475,2024-12-03,Phone,Electronics,Europe,Online,4,587.89,365.62
476,2025-06-28,Watch,Accessories,North America,Retail,4,253.85,83.16
477,2023-12-24,Shoes,Clothing,Europe,Online,4,124.36,55.36
478,2023-11-18,Jacket,Clothing,Asia,Online,2,208.4,103.34
479,2025-06-22,Watch,Accessories,Asia,Online,3,271.46,78.48
480,2023-11-17,Blender,Home,North America,Wholesale,1,154.21,98.62
481,2024-12-26,Blender,Home,Europe,Online,3,161.66,90.06
482,2024-10-21,Phone,Electronics,Europe,Retail,4,603.15,347.42
483,2025-11-11,Watch,Accessories,Asia,Online,2,251.01,74.29
484,2025-04-29,Jacket,Clothing,North America,Wholesale,4,205.18,91.09
485,2025-09-17,Laptop,Electronics,Europe,Online,1,801.78,454.69
486,2025-03-28,Laptop,Electronics,North America,Retail,4,720.61,474.68
487,2024-09-24,Jacket,Clothing,Europe,Online,1,185.2,101.3
488,2025-03-29,Watch,Accessories,Asia,Retail,1,246.12,78.04
489,2024-04-15,Laptop,Electronics,North America,Wholesale,2,810.34,543.02
490,2023-06-24,Phone,Electronics,North America,Retail,3,570.51,376.29
491,2024-06-06,Jacket,Clothing,North America,Retail,1,207.04,108.88
492,2025-09-05,Jacket,Clothing,North America,Online,3,205.77,90.96
493,2024-06-23,Watch,Accessories,Europe,Online,4,246.64,79.32
494,2025-05-22,Shoes,Clothing,North America,Retail,4,128.61,56.23
495,2023-01-31,Jacket,Clothing,Asia,Online,2,188.48,103.15
496,2024-09-12,Bike,Sports,Asia,Online,3,510.78,287.72
497,2025-11-17,Shoes,Clothing,Europe,Online,2,123.48,58.74
498,2023-12-22,Laptop,Electronics,North America,Retail,1,765.99,486.78
499,2023-02-23,Bike,Sports,Europe,Online,2,504.38,275.99
500,2025-05-17,Blender,Home,Asia,Online,2,147.41,89.87
501,2025-06-02,Laptop,Electronics,Europe,Online,4,835.98,537.76
502,2023-04-29,Bike,Sports,Europe,Wholesale,4,476.73,283.19
503,2023-06-24,Bike,Sports,Asia,Retail,2,486.77,280.9
504,2023-02-02,Laptop,Electronics,Europe,Wholesale,3,802.87,484.81
505,2024-04-28,Blender,Home,North America,Wholesale,1,164.23,96.25
506,2025-09-09,Laptop,Electronics,Asia,Wholesale,1,766.58,470.71
507,2024-05-03,Blender,Home,Asia,Wholesale,1,142.4,89.71
508,2024-05-30,Jacket,Clothing,Europe,Wholesale,2,219.61,94.78
509,2024-06-23,Watch,Accessories,Asia,Online,2,243.28,75.61
510,2023-01-26,Laptop,Electronics,Asia,Retail,1,845.01,507.83
511,2024-03-31,Blender,Home,Asia,Wholesale,4,162.19,83.95
512,2025-12-08,Laptop,Electronics,North America,Wholesale,3,866.8,479.05
513,2024-05-03,Watch,Accessories,North America,Retail,2,228.11,74.36
514,2023-09-05,Shoes,Clothing,Europe,Wholesale,2,117.98,57.62
515,2023-10-04,Blender,Home,Europe,Online,2,137.29,85.94
516,2024-12-14,Phone,Electronics,Europe,Online,2,591.94,318.07
517,2024-06-03,Blender,Home,North America,Wholesale,4,161.93,93.14
518,2023-02-19,Blender,Home,North America,Wholesale,3,146.76,92.86
519,2024-07-13,Jacket,Clothing,North America,Wholesale,4,208.47,109.62
520,2023-10-01,Blender,Home,Europe,Online,3,140.28,84.85
521,2024-09-11,Bike,Sports,North America,Wholesale,3,523.21,291.3
522,2023-09-02,Shoes,Clothing,North America,Online,4,131.46,63.09
523,2024-05-09,Bike,Sports,Asia,Online,2,514.06,310.0
524,2023-04-03,Bike,Sports,North America,Online,2,510.31,320.12
525,2023-06-20,Watch,Accessories,Europe,Wholesale,1,236.1,77.15
526,2025-02-28,Shoes,Clothing,North America,Retail,1,113.9,58.83
527,2025-01-09,Phone,Electronics,Europe,Wholesale,1,558.46,384.31
528,2024-08-23,Laptop,Electronics,North America,Online,1,797.05,513.54
529,2024-12-18,Shoes,Clothing,North America,Wholesale,1,126.9,57.01
530,2023-11-20,Phone,Electronics,North America,Wholesale,1,568.85,328.41
531,2023-11-11,Phone,Electronics,North America,Retail,3,630.21,331.01
532,2023-12-20,Bike,Sports,North America,Wholesale,4,478.25,327.03
533,2024-10-22,Shoes,Clothing,North America,Wholesale,3,115.83,64.08
534,2023-11-23,Watch,Accessories,Asia,Online,2,269.63,78.71
535,2025-01-23,Jacket,Clothing,Asia,Wholesale,4,188.18,95.11
536,2025-07-12,Bike,Sports,Asia,Wholesale,2,457.12,274.14
537,2024-12-07,Blender,Home,North America,Online,3,159.33,96.04
538,2024-06-19,Blender,Home,North America,Wholesale,2,159.74,90.28
539,2024-09-19,Blender,Home,North America,Online,3,162.93,88.05
540,2025-04-04,Laptop,Electronics,North America,Retail,1,786.65,502.25
541,2024-11-10,Phone,Electronics,Asia,Wholesale,3,564.43,315.71
542,2025-04-23,Bike,Sports,North America,Retail,2,523.17,308.44
543,2023-11-02,Blender,Home,Asia,Wholesale,2,144.76,93.83
544,2024-05-10,Bike,Sports,Europe,Retail,3,549.95,294.35
545,2024-10-22,Bike,Sports,Asia,Online,4,516.1,274.71
546,2023-02-01,Phone,Electronics,North America,Wholesale,3,572.28,351.23
547,2024-12-26,Phone,Electronics,Asia,Retail,1,583.41,381.44
548,2025-07-05,Shoes,Clothing,North America,Wholesale,1,110.46,60.17
549,2024-05-03,Jacket,Clothing,Asia,Wholesale,3,213.1,103.94
550,2025-10-21,Bike,Sports,Europe,Retail,3,519.46,313.74
551,2025-02-01,Laptop,Electronics,Europe,Retail,1,751.24,484.53
552,2024-07-14,Shoes,Clothing,North America,Retail,4,124.11,59.22
553,2025-05-13,Shoes,Clothing,Asia,Wholesale,4,129.76,54.19
554,2025-04-05,Bike,Sports,Asia,Retail,1,547.03,296.26
555,2025-06-20,Shoes,Clothing,North America,Retail,1,120.82,60.49
556,2023-10-10,Blender,Home,Europe,Wholesale,4,160.88,84.23
557,2024-12-16,Shoes,Clothing,Asia,Wholesale,4,111.16,64.38
558,2025-11-11,Phone,Electronics,Europe,Wholesale,3,600.18,319.96
559,2025-10-11,Shoes,Clothing,North America,Retail,3,123.07,56.97
560,2023-11-27,Jacket,Clothing,North America,Retail,1,194.12,102.43
561,2025-04-25,Laptop,Electronics,Europe,Online,1,730.94,528.38
562,2023-01-19,Laptop,Electronics,Asia,Wholesale,2,773.19,455.66
563,2023-10-16,Jacket,Clothing,Asia,Online,1,211.39,104.67
564,2023-05-08,Watch,Accessories,Europe,Wholesale,2,255.06,87.85
565,2023-12-27,Phone,Electronics,Europe,Retail,1,541.38,346.51
566,2024-06-01,Phone,Electronics,North America,Online,2,553.6,343.25
567,2024-02-29,Phone,Electronics,Asia,Wholesale,1,581.58,342.83
568,2023-04-08,Phone,Electronics,Europe,Online,1,628.82,359.15
569,2023-06-03,Bike,Sports,Asia,Online,3,509.54,280.33
570,2024-07-06,Jacket,Clothing,Asia,Wholesale,2,207.83,99.16
571,2025-03-12,Phone,Electronics,Europe,Retail,2,655.8,332.56
572,2024-07-13,Laptop,Electronics,Europe,Retail,2,770.07,477.11
573,2025-12-24,Jacket,Clothing,Asia,Wholesale,3,184.24,93.1
574,2025-08-04,Bike,Sports,Europe,Online,4,450.67,316.34
575,2023-10-11,Laptop,Electronics,North America,Retail,1,722.46,508.29
576,2023-03-24,Jacket,Clothing,Europe,Online,1,188.82,104.51
577,2023-06-25,Bike,Sports,Europe,Online,2,460.19,270.5
578,2024-01-02,Shoes,Clothing,Asia,Online,3,127.61,60.15
579,2025-05-09,Shoes,Clothing,Europe,Retail,1,121.13,62.05
580,2024-01-04,Watch,Accessories,Asia,Wholesale,1,268.87,83.82
581,2023-03-10,Laptop,Electronics,North America,Online,3,759.61,456.25
582,2023-11-27,Shoes,Clothing,Europe,Online,4,109.95,65.42
583,2024-09-30,Bike,Sports,Europe,Wholesale,3,499.35,287.0
584,2025-05-19,Phone,Electronics,Asia,Online,1,570.4,384.14
585,2024-12-21,Phone,Electronics,Asia,Retail,1,564.75,370.98
586,2025-03-06,Jacket,Clothing,Asia,Retail,1,215.81,103.33
587,2024-03-20,Phone,Electronics,Europe,Online,2,569.81,364.38
588,2023-04-02,Jacket,Clothing,Asia,Online,2,212.99,95.85
589,2025-02-10,Laptop,Electronics,Europe,Wholesale,2,800.42,455.62
590,2025-04-02,Laptop,Electronics,North America,Online,3,785.55,515.52
591,2025-10-04,Bike,Sports,North America,Online,1,457.05,281.14
592,2025-08-20,Watch,Accessories,North America,Retail,1,266.32,79.14
593,2023-05-20,Jacket,Clothing,North America,Retail,4,197.73,101.07
594,2023-02-21,Blender,Home,Asia,Retail,4,158.68,86.54
595,2024-09-13,Jacket,Clothing,North America,Retail,2,194.94,95.43
596,2025-04-08,Blender,Home,Asia,Online,1,137.33,95.92
597,2024-09-21,Laptop,Electronics,Asia,Wholesale,1,828.31,533.79
598,2025-04-04,Bike,Sports,North America,Wholesale,3,511.05,279.62
599,2024-11-02,Blender,Home,North America,Retail,2,146.54,89.81
600,2024-08-19,Watch,Accessories,Europe,Online,2,251.59,84.63
601,2023-10-16,Bike,Sports,Europe,Wholesale,2,451.91,279.94
602,2024-09-25,Bike,Sports,Europe,Retail,2,513.46,304.93
603,2025-10-31,Phone,Electronics,Asia,Wholesale,2,560.03,332.06
604,2024-02-16,Bike,Sports,Asia,Retail,4,511.63,303.41
605,2023-01-19,Bike,Sports,North America,Retail,3,519.64,312.13
606,2023-05-21,Phone,Electronics,Asia,Retail,2,609.05,316.55
607,2023-09-02,Laptop,Electronics,Europe,Retail,4,869.3,493.91
608,2023-11-01,Watch,Accessories,North America,Retail,3,235.22,80.12
609,2024-06-12,Laptop,Electronics,Asia,Retail,3,731.05,497.43
610,2024-02-20,Blender,Home,North America,Retail,2,142.6,81.18
611,2024-05-19,Blender,Home,Asia,Online,2,160.3,89.73
612,2024-12-18,Laptop,Electronics,North America,Wholesale,1,749.35,535.5
613,2023-05-19,Shoes,Clothing,Europe,Wholesale,1,117.83,61.77
614,2024-06-17,Phone,Electronics,Asia,Retail,2,586.73,352.92
615,2024-11-15,Laptop,Electronics,Asia,Retail,2,780.08,530.38
616,2023-11-19,Shoes,Clothing,Asia,Wholesale,3,109.68,62.75
617,2024-10-05,Bike,Sports,Asia,Wholesale,3,486.95,272.72
618,2025-06-16,Shoes,Clothing,Asia,Online,2,128.22,58.48
619,2024-12-19,Blender,Home,Europe,Online,4,136.99,94.8
620,2025-03-17,Blender,Home,North America,Wholesale,4,150.54,83.53
621,2024-07-24,Jacket,Clothing,Europe,Retail,3,206.5,96.94
622,2024-02-05,Phone,Electronics,Europe,Online,4,631.05,356.8
623,2025-07-26,Blender,Home,Europe,Wholesale,4,149.22,93.9
624,2025-11-29,Laptop,Electronics,Europe,Wholesale,1,754.39,492.49
625,2024-08-15,Watch,Accessories,Europe,Wholesale,2,259.81,78.12
626,2025-01-05,Phone,Electronics,Asia,Wholesale,1,572.63,363.47
627,2023-03-02,Bike,Sports,North America,Online,1,502.87,319.56
628,2025-07-11,Bike,Sports,North America,Wholesale,4,532.38,273.79
629,2024-01-23,Watch,Accessories,Europe,Retail,4,263.04,75.0
630,2023-07-23,Jacket,Clothing,Asia,Online,1,197.29,90.62
631,2025-06-11,Bike,Sports,Europe,Online,1,538.85,319.46
632,2023-02-25,Bike,Sports,North America,Wholesale,2,538.81,289.52
633,2023-08-18,Blender,Home,Europe,Retail,2,160.35,85.48
634,2024-11-18,Bike,Sports,Asia,Wholesale,3,549.89,289.6
635,2024-04-02,Blender,Home,Asia,Retail,3,164.93,85.35
636,2025-03-13,Blender,Home,Europe,Wholesale,4,161.75,96.29
637,2024-05-22,Bike,Sports,Asia,Online,4,481.22,270.94
638,2025-09-18,Phone,Electronics,Asia,Online,4,544.67,373.6
639,2024-05-29,Shoes,Clothing,Asia,Retail,4,117.96,58.83
640,2024-01-18,Jacket,Clothing,Asia,Retail,3,197.69,104.15
641,2025-12-07,Jacket,Clothing,Europe,Wholesale,3,214.74,97.58
642,2025-06-19,Jacket,Clothing,Europe,Retail,3,197.72,99.88
643,2025-11-03,Phone,Electronics,Asia,Wholesale,3,653.9,373.3
644,2025-06-06,Bike,Sports,Asia,Retail,3,542.5,307.9
645,2025-05-06,Shoes,Clothing,North America,Wholesale,1,109.68,60.66
646,2023-07-12,Jacket,Clothing,Europe,Wholesale,3,188.17,90.85
647,2023-04-03,Laptop,Electronics,North America,Wholesale,2,747.16,451.91
648,2025-12-02,Shoes,Clothing,Europe,Online,3,128.12,63.63
649,2023-03-31,Shoes,Clothing,North America,Online,2,129.16,61.01
650,2025-05-25,Phone,Electronics,North America,Online,4,611.29,364.18
651,2024-10-01,Bike,Sports,Europe,Wholesale,4,538.1,322.97
652,2025-09-02,Watch,Accessories,Asia,Retail,1,273.81,82.94
653,2023-03-29,Watch,Accessories,North America,Online,4,265.13,87.96
654,2024-09-22,Laptop,Electronics,Europe,Online,1,794.4,534.74
655,2024-01-15,Jacket,Clothing,North America,Online,3,197.42,97.92
656,2025-07-13,Bike,Sports,Asia,Online,3,505.19,317.36
657,2025-02-01,Phone,Electronics,Asia,Retail,4,546.63,380.97
658,2024-08-06,Jacket,Clothing,Asia,Online,4,180.35,93.11
659,2025-05-11,Blender,Home,North America,Retail,4,138.89,85.62
660,2023-02-05,Blender,Home,Europe,Online,1,140.1,97.17
661,2025-02-28,Watch,Accessories,Europe,Online,2,266.47,83.31
662,2023-07-11,Blender,Home,Asia,Online,2,158.42,86.47
663,2025-12-24,Watch,Accessories,Asia,Online,3,274.21,78.33
664,2023-07-03,Blender,Home,Europe,Wholesale,2,148.75,94.05
665,2025-07-24,Jacket,Clothing,Asia,Wholesale,1,214.49,96.28
666,2025-04-28,Watch,Accessories,Asia,Retail,4,269.48,77.94
667,2025-04-24,Phone,Electronics,Europe,Wholesale,4,618.73,354.17
668,2025-01-30,Jacket,Clothing,Asia,Wholesale,3,211.99,92.46
669,2023-08-12,Laptop,Electronics,North America,Retail,2,864.53,538.99
670,2025-09-05,Bike,Sports,Asia,Online,1,507.93,299.38
671,2025-12-31,Jacket,Clothing,Asia,Online,1,209.66,95.59
672,2023-02-22,Jacket,Clothing,Europe,Online,2,214.17,99.82
673,2024-08-30,Bike,Sports,Europe,Retail,1,507.66,303.53
674,2025-06-24,Bike,Sports,Asia,Wholesale,3,539.4,290.25
675,2023-11-04,Blender,Home,North America,Online,1,135.76,85.55
676,2024-01-18,Jacket,Clothing,Europe,Online,2,210.07,102.47
677,2023-10-03,Laptop,Electronics,North America,Retail,4,840.04,465.2
678,2025-12-17,Watch,Accessories,Europe,Wholesale,4,271.04,72.64
679,2024-11-29,Phone,Electronics,North America,Retail,1,596.17,347.64
680,2025-10-22,Watch,Accessories,Asia,Retail,2,246.5,81.55
681,2023-08-26,Phone,Electronics,Europe,Retail,2,597.08,362.21
682,2025-04-28,Watch,Accessories,Europe,Wholesale,4,236.34,82.72
683,2024-04-15,Blender,Home,North America,Online,4,136.05,90.92
684,2025-10-21,Watch,Accessories,North America,Wholesale,4,226.25,79.18
685,2025-08-31,Jacket,Clothing,Europe,Retail,1,204.33,95.62
686,2025-12-01,Shoes,Clothing,Asia,Retail,2,109.33,60.82
687,2024-02-20,Laptop,Electronics,Asia,Online,2,828.38,506.58
688,2025-08-03,Bike,Sports,Europe,Retail,2,451.92,319.61
689,2023-08-15,Laptop,Electronics,Asia,Online,3,775.21,453.01
690,2023-04-14,Watch,Accessories,Europe,Wholesale,3,256.85,81.56
691,2025-11-17,Bike,Sports,Europe,Online,2,511.96,305.98
692,2023-02-27,Laptop,Electronics,North America,Wholesale,1,721.65,521.6
693,2023-03-24,Jacket,Clothing,Asia,Retail,2,191.13,92.85
694,2023-07-29,Phone,Electronics,Europe,Online,4,640.15,380.48
695,2025-07-11,Jacket,Clothing,Asia,Wholesale,1,189.6,104.2
696,2025-01-18,Bike,Sports,Europe,Online,1,541.32,281.36
697,2025-07-04,Phone,Electronics,North America,Wholesale,4,572.76,327.4
698,2024-04-08,Phone,Electronics,North America,Online,1,540.83,329.87
699,2023-06-11,Watch,Accessories,Asia,Wholesale,3,269.23,86.33
700,2024-01-03,Watch,Accessories,Asia,Online,1,247.0,83.68
701,2025-09-11,Blender,Home,Europe,Retail,4,159.93,83.16
702,2025-06-02,Laptop,Electronics,Europe,Wholesale,2,829.14,544.99
703,2025-11-14,Bike,Sports,Europe,Retail,1,508.36,293.41
704,2024-04-15,Shoes,Clothing,Asia,Online,4,121.95,55.27
705,2023-07-11,Watch,Accessories,North America,Wholesale,3,245.54,80.97
706,2024-07-26,Shoes,Clothing,Asia,Retail,4,110.51,60.92
707,2025-05-19,Shoes,Clothing,Europe,Retail,1,113.43,64.75
708,2025-03-29,Jacket,Clothing,Asia,Online,2,214.54,94.46
709,2025-06-09,Blender,Home,Europe,Online,4,143.89,97.89
710,2024-04-01,Bike,Sports,Asia,Online,3,546.97,295.87
711,2024-06-26,Watch,Accessories,Europe,Retail,4,226.36,80.38
712,2024-01-20,Watch,Accessories,Europe,Retail,1,231.89,83.02
713,2023-01-22,Watch,Accessories,Europe,Wholesale,2,269.79,84.7
714,2024-06-12,Laptop,Electronics,North America,Online,2,753.45,458.47
715,2025-02-12,Blender,Home,North America,Wholesale,3,141.64,87.86
716,2023-09-26,Bike,Sports,Europe,Retail,1,477.58,282.25
